Race,Gender,Ethnicity,BeginDate,EndDate,LOS,AA,Wellness,SSM,VITotal,VIFamily,VISingle,VIHistory,VIRisk,VIDaily,VIWellness,VIFamilyUnit,Outcome,HousingPlacement,Family,JobPlacement,JobTraining,CriminalHistory,Issues,ChronicHomeless,CaseMgmt,PartnerServices,Recidivism,AgeEntry,AgeExit,IssueScore,CrimeScore,Exit,EarnedExit,BenefitsExit,PSH,HPOutcome
0,1,1,8/19/2010,9/14/2010,26,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,0,1,32,32,39,5,0,0,0,0,0
0,0,0,8/19/2010,9/3/2010,15,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0
0,0,0,11/21/2011,6/3/2014,925,0,1,33,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,31,7,0,55,57,11,0,0,0,0,0,0
0,1,1,11/1/2010,11/3/2010,2,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,1,0,0,0,40,40,6,0,0,0,0,0,0
1,1,0,6/16/2014,7/11/2014,25,0,0,-99,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,1,0,1,0,1,46,46,7,4,40,40,0,0,0
0,1,0,8/20/2010,9/14/2010,25,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0
0,0,0,8/20/2010,1/6/2012,504,1,0,33,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,0,0,1,0,0,10,1,41,42,8,0,1300,1300,0,0,1
0,0,0,8/20/2010,10/8/2010,49,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,0,0,43,43,4,0,0,0,0,0,0
0,1,0,8/20/2010,12/27/2010,129,0,0,16,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,1,55,55,0,0,0,0,0,0,0
0,0,0,8/20/2010,3/3/2011,195,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,0,0,49,50,4,1,702,0,0,0,0
0,0,0,8/20/2010,10/5/2010,46,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,0,0,0
0,1,1,8/20/2010,4/20/2011,243,0,0,25,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,1,1,1,1,0,4,0,46,47,2,3,0,0,0,0,0
0,1,1,11/27/2013,6/9/2014,194,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,1,1,1,1,1,0,13,0,50,51,4,3,0,0,0,0,1
0,1,0,4/11/2011,9/20/2011,162,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,7,1,30,30,18,1,0,0,0,0,0
0,1,1,8/23/2010,3/7/2012,562,0,0,27,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,0,1,1,1,0,0,17,0,57,59,12,4,263,0,0,1,1
0,1,1,8/27/2010,10/4/2010,38,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0
0,1,0,8/23/2010,9/24/2010,32,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,0,0,0,31,31,0,0,20,0,0,0,0
0,1,0,10/13/2010,10/13/2010,0,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,1,0,1,1,38,38,12,0,0,0,0,0,0
0,1,0,8/23/2010,1/11/2011,141,0,0,28,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,0,0,0,2,1,46,46,0,5,0,0,0,0,0
0,0,1,8/24/2010,9/17/2010,24,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,0,0,20,20,3,0,0,0,0,0,0
0,0,1,8/23/2010,11/18/2011,452,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,0,0,0,0,3,0,32,33,0,0,679,0,0,0,1
0,0,0,8/23/2010,3/7/2012,562,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,0,1,0,0,0,2,40,0,35,36,0,0,263,0,0,1,1
0,0,0,11/4/2013,4/30/2014,177,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,0,1,1,0,1,0,0,16,0,52,52,13,0,0,0,0,0,1
0,1,1,8/26/2010,11/16/2010,82,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,1,59,59,0,0,0,0,0,0,0
1,0,0,8/24/2010,8/30/2010,6,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,1,19,19,0,0,0,0,0,0,0
0,0,1,11/17/2014,1/15/2015,59,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,0,0,25,25,107,3,0,0,0,0,0
1,0,0,8/25/2010,8/30/2010,5,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,1,19,19,0,0,0,0,0,0,0
0,0,0,9/23/2010,9/1/2011,343,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,1,0,0,0,0,0,0,19,0,38,39,0,0,0,0,0,0,0
1,1,0,8/31/2010,8/31/2010,0,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,0,0,0,0,1,41,41,0,0,0,0,0,0,0
1,1,0,8/26/2010,12/30/2010,126,0,0,30,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,1,0,1,0,0,0,0,30,30,2,0,100,100,0,0,0
0,0,1,8/30/2010,11/3/2010,65,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0
0,0,1,9/16/2010,3/9/2011,174,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,1,0,0,1,0,0,3,0,26,27,4,0,0,0,0,0,0
0,0,1,8/26/2010,3/2/2011,188,0,0,25,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,0,0,0,0,2,0,49,50,0,0,0,0,0,0,1
0,1,0,8/27/2012,9/6/2012,10,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,1,1,48,48,12,5,0,0,0,0,0
0,1,0,8/27/2010,1/31/2011,157,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,0,4,0,20,21,7,0,0,0,0,0,0
0,1,0,8/30/2010,9/21/2010,22,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,0,1,38,38,4,1,0,0,0,0,0
1,1,0,9/23/2010,12/19/2011,452,1,0,34,-99,-99,-99,-99,-99,-99,-99,-99,-1,1,0,0,0,0,1,1,0,6,1,25,27,24,0,0,0,0,0,0
0,0,0,8/27/2010,9/13/2010,17,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,0,0,46,46,30,1,0,0,0,0,0
0,1,1,10/8/2013,10/22/2013,14,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,1,0,1,0,46,46,11,5,0,0,0,0,0
0,0,0,8/31/2010,10/5/2010,35,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,1,0,0,1,18,19,8,0,0,0,0,0,0
0,1,0,8/31/2010,11/8/2010,69,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,1,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0,0
1,1,0,4/3/2012,4/25/2012,22,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,1,1,0,0,0,1,60,60,18,3,0,0,0,0,0
0,1,0,9/7/2010,2/28/2011,174,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,1,1,0,0,0,2,1,25,26,0,4,0,0,0,0,0
0,1,1,9/10/2010,9/12/2011,367,0,0,25,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,1,1,0,0,0,47,1,29,30,0,2,0,0,0,0,0
1,1,0,8/31/2010,2/19/2011,172,0,0,25,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,0,1,0,0,3,0,19,19,2,0,0,0,0,0,0
0,1,0,9/1/2010,8/10/2011,343,0,0,30,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,1,1,0,1,0,0,29,0,38,39,20,0,200,0,0,0,0
0,0,1,9/10/2010,9/16/2011,371,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,1,0,1,1,0,0,10,0,38,39,15,0,600,600,0,0,1
1,0,0,12/7/2010,5/18/2012,528,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,1,1,0,1,0,8,35,1,40,41,1,0,1200,1200,0,0,1
1,1,0,3/7/2014,10/21/2014,228,0,0,-99,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,3,1,0,21,21,4,0,0,0,0,0,0
0,0,0,8/30/2010,12/3/2010,95,0,0,31,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,0,1,29,29,17,1,0,0,0,0,0
0,1,1,9/1/2010,12/28/2010,118,0,0,36,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,0,0,1,1,0,0,3,1,30,31,8,2,464,0,2,0,1
0,0,0,9/1/2010,1/6/2011,127,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,1,0,1,1,0,0,0,0,30,31,5,1,1500,1500,0,0,1
0,0,0,1/25/2013,9/20/2013,238,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,0,0,0,0,1,0,25,5,1,48,48,2,0,500,500,0,0,0
0,1,0,9/1/2010,11/4/2010,64,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,0,0,1,1,0,0,0,1,39,39,34,6,0,0,0,0,0
0,0,1,10/6/2010,6/21/2011,258,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-1,0,1,0,0,0,0,0,0,21,0,38,38,0,0,750,750,0,0,0
0,1,0,9/9/2010,6/7/2011,271,0,0,36,-99,-99,-99,-99,-99,-99,-99,-99,-1,1,0,1,0,0,1,0,0,6,1,57,58,12,0,2240,2240,0,0,0
0,0,0,9/3/2010,3/21/2011,199,0,0,32,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,0,1,0,0,1,0,0,3,0,30,31,4,0,1000,1000,0,0,1
